image_filename,flight_id,field,frac_weed,sf_illuminorm,mean_brightness,contrast_rms
20230713_I3B_09631.jpg,20230713_I3B,I3B,0.1215280211180414,0.3526287078857422,84.87739562988281,55.09406661987305
20230713_I3B_09632.jpg,20230713_I3B,I3B,0.1736357690151373,0.3286739962930661,86.0374026298523,55.45250701904297
20230713_I3B_09633.jpg,20230713_I3B,I3B,0.172250871649915,0.3176116943359375,87.3534369468689,55.81404876708984
20230713_I3B_09634.jpg,20230713_I3B,I3B,0.1181531452602067,0.3689937591552734,80.6576418876648,53.67871856689453
20230713_I3B_09635.jpg,20230713_I3B,I3B,0.1222383797326418,0.3747946619008359,80.62958192825317,54.33383560180664
20230713_I3B_09636.jpg,20230713_I3B,I3B,0.1224675726658451,0.3388724723277497,82.60510540008545,53.36773681640625
20230713_I3B_09637.jpg,20230713_I3B,I3B,0.1308713072529115,0.3494481296202782,80.78575611114502,53.06571578979492
20230713_I3B_09638.jpg,20230713_I3B,I3B,0.105836730403093,0.3202051928594487,83.99474239349365,53.30704498291016
20230713_I3B_09639.jpg,20230713_I3B,I3B,0.0886580116918081,0.3384451866149902,89.64514350891113,56.695091247558594
20230713_I3B_09640.jpg,20230713_I3B,I3B,0.1990504166837,0.2964654327669284,92.32160758972168,55.59218978881836
20230713_I3B_09642.jpg,20230713_I3B,I3B,0.1487720117980317,0.2977209091186523,94.98897886276244,58.99248504638672
20230713_I3B_09643.jpg,20230713_I3B,I3B,0.0655488784157074,0.228367283975637,108.95212507247923,59.516822814941406
20230713_I3B_09644.jpg,20230713_I3B,I3B,0.0619054015382908,0.3184056282043457,93.16664266586304,57.5220947265625
20230713_I3B_09645.jpg,20230713_I3B,I3B,0.106860243060625,0.2611241340637207,96.9779782295227,56.77754974365234
20230713_I3B_09646.jpg,20230713_I3B,I3B,0.1476517514045107,0.3220653533935547,90.69275999069214,58.0752067565918
20230713_I3B_09647.jpg,20230713_I3B,I3B,0.1016272033829009,0.3373327255249023,89.73721027374268,57.15251159667969
20230713_I3B_09648.jpg,20230713_I3B,I3B,0.1224479069332835,0.2984023094177246,91.94856071472168,56.801116943359375
20230713_I3B_09649.jpg,20230713_I3B,I3B,0.1616697228418925,0.2882290138288929,94.4404592514038,57.20449447631836
20230713_I3B_09650.jpg,20230713_I3B,I3B,0.1560981592225752,0.2973543631336036,97.18859100341795,59.55777359008789
20230713_I3B_09651.jpg,20230713_I3B,I3B,0.1994860113311138,0.3714799880981445,89.94436359405518,59.446922302246094
20230713_I3B_09652.jpg,20230713_I3B,I3B,0.160913163074012,0.3583464622497558,85.65423059463501,57.213626861572266
20230713_I3B_09653.jpg,20230713_I3B,I3B,0.1014022157461645,0.2680354118347168,102.1774320602417,59.91249847412109
20230713_I3B_09654.jpg,20230713_I3B,I3B,0.1514661309443857,0.2590465545654297,102.85966968536376,59.650787353515625
20230713_I3B_09655.jpg,20230713_I3B,I3B,0.1444598232796631,0.3137898445129394,96.74713373184204,59.123661041259766
20230713_I3B_09656.jpg,20230713_I3B,I3B,0.1340369362318502,0.3077972486469733,94.16645574569702,58.342533111572266
20230713_I3B_09657.jpg,20230713_I3B,I3B,0.1021930208789604,0.2385668754577636,102.69704341888428,57.27558898925781
20230713_I3B_09658.jpg,20230713_I3B,I3B,0.1300409407614631,0.3355584144592285,89.72751760482788,57.04094696044922
20230713_I3B_09659.jpg,20230713_I3B,I3B,0.1040566742979956,0.3116416931152344,93.42617321014404,58.23611831665039
20230713_I3B_09660.jpg,20230713_I3B,I3B,0.1823448678639217,0.2569365501403808,93.21578311920166,54.05720901489258
20230713_I3B_09661.jpg,20230713_I3B,I3B,0.1473283378985299,0.3261966705322265,85.75149154663086,54.878997802734375
20230713_I3B_09662.jpg,20230713_I3B,I3B,0.1049185880813885,0.3689150810241699,84.40692901611328,55.92066192626953
20230713_I3B_09663.jpg,20230713_I3B,I3B,0.1966636683293809,0.3607722113767949,86.31367921829224,58.01268005371094
20230713_I3B_09664.jpg,20230713_I3B,I3B,0.1770838200252301,0.2859445981715193,94.69510650634766,58.25703430175781
20230713_I3B_09665.jpg,20230713_I3B,I3B,0.2479632776775233,0.3178216542347213,93.37902927398682,59.39499282836914
20230713_I3B_09666.jpg,20230713_I3B,I3B,0.1604856795776293,0.2673056290680209,99.9393858909607,58.517616271972656
20230713_I3B_09667.jpg,20230713_I3B,I3B,0.0994481268432271,0.3249635696411133,100.08683061599731,62.86223220825195
20230713_I3B_09668.jpg,20230713_I3B,I3B,0.1285819422216511,0.3008514885194246,99.25632095336914,61.11832046508789
20230713_I3B_09669.jpg,20230713_I3B,I3B,0.1756127758732457,0.2954564094543457,98.2751317024231,59.97230911254883
20230713_I3B_09670.jpg,20230713_I3B,I3B,0.2423141615661355,0.2986445426940918,96.30058145523073,59.25106048583984
20230713_I3B_09671.jpg,20230713_I3B,I3B,0.1696598043510001,0.3177247047424316,92.87376070022584,57.690704345703125
20230713_I3B_09672.jpg,20230713_I3B,I3B,0.1355035391407947,0.2950248718261719,96.5001711845398,58.32929992675781
20230713_I3B_09673.jpg,20230713_I3B,I3B,0.1914221298070183,0.3100293255131965,92.44611930847168,58.51247024536133
20230713_I3B_09674.jpg,20230713_I3B,I3B,0.1063955287947719,0.3244800567626953,94.46403121948242,59.7022705078125
20230713_I3B_09675.jpg,20230713_I3B,I3B,0.1679193603961899,0.3151283264160156,94.44054079055786,59.0704345703125
